Product,Order ID,Item Processing cost,Weight,Revenue,Profit,Warehouse,Inventory,Customer,City,State,Order Date,Cost per unit,Profit margin,Average order size,Inventory turnover
Urban Decay,79990,4.027583129,518.641383,3462.513391,639.4481109,Florida,661.9323793,Nordstrom,San Diego, California,5/27/2020,0.007765642,18.46774405,518.641383,0.783526232
NARS,37727,4.791259707,282.7369164,4580.222956,697.7151657,Texas,976.1651986,Amazon,New York City, New York,10/7/2021,0.016946,15.23321403,282.7369164,0.289640439
MAC,43632,3.236504659,337.3873893,7070.362218,988.3126086,Texas,766.7667732,CVS Pharmacy,Miami, Florida,12/23/2022,0.009592844,13.97824578,337.3873893,0.440013054
Maybelline,65073,3.063290216,794.0120035,8180.593154,766.0478734,California,419.9812353,Target,Denver, Colorado,2/22/2021,0.00385799,9.364209404,794.0120035,1.890589237
Maybelline,59801,1.556727705,706.238841,6837.507823,716.720159,California,156.2973211,Walmart,Los Angeles, California,11/16/2022,0.002204251,10.48218412,706.238841,4.518560115
MAC,36523,4.295512416,888.6781965,9907.826815,969.7288258,New York,645.3597994,CVS Pharmacy,San Francisco, California,4/22/2023,0.004833597,9.787502788,888.6781965,1.377027508
MAC,46640,4.690532004,351.1826869,2175.821052,623.7101168,Chicago,238.5934902,MAC Cosmetics,Los Angeles, California,8/25/2022,0.013356387,28.66550611,591.6324813,1.471887127
Tarte,59159,4.543808048,118.9968688,6465.679494,902.9396884,Florida,132.353493,Target,Dallas, Texas,5/7/2022,0.038184266,13.96511673,118.9968688,0.899083704
Maybelline,30122,4.33296197,443.8001849,1174.545884,305.5394771,New York,157.6004205,Walgreens,Los Angeles, California,11/28/2021,0.009763317,26.01341346,443.8001849,2.815983507
Clinique,98112,3.116481014,142.3457625,7441.901561,552.8200325,California,328.8773148,Ulta Beauty,Austin, Texas,4/10/2020,0.021893739,7.428478164,1099.33103,0.432823293
Estee Lauder,40649,4.473949153,759.6877819,1170.890768,787.2985631,California,796.4418923,CVS Pharmacy,Houston, Texas,2/2/2022,0.005889195,67.23928351,1352.433818,0.953852113
Loreal,41581,1.490066793,545.569072,9911.133484,213.9581627,Chicago,270.0001197,Walmart,Seattle, Washington,3/15/2021,0.002731216,2.158765826,545.569072,2.020625297
Covergirl,70575,2.506315791,610.6853256,1081.625893,907.022917,New York,939.484175,CVS Pharmacy,Chicago, Illinois,12/22/2020,0.004104104,83.8573598,1592.08177,0.65002194
Urban Decay,73367,2.230600489,206.3775725,6920.621247,655.6677968,California,318.6267951,Nordstrom,San Diego, California,7/25/2022,0.010808347,9.474117617,513.7465647,0.647709407
Revlon,83101,3.195905197,916.7116651,9916.187429,265.618641,Chicago,790.4586604,Nordstrom,Denver, Colorado,3/30/2023,0.003486271,2.678636754,916.7116651,1.159721199
Loreal,10910,3.319396363,494.0060689,8794.041613,919.4235483,New York,118.5575155,Boots,Los Angeles, California,1/28/2023,0.006719343,10.45507389,494.0060689,4.166805174
Revlon,33774,4.992741181,549.2438186,8591.683115,121.5118627,Texas,185.3573797,Amazon,Philadelphia, Pennsylvania,4/26/2023,0.009090209,1.414296374,1069.9151,2.963161323
Estee Lauder,56572,2.456380503,765.608391,9399.022026,143.5118484,Chicago,641.7251451,MAC Cosmetics,Phoenix, Arizona,6/24/2022,0.003208403,1.526880648,1450.592864,1.193047205
MAC,46541,3.04826131,151.517789,6493.976233,669.927741,Texas,444.868201,Ulta Beauty,Philadelphia, Pennsylvania,2/23/2021,0.020118174,10.31614094,151.517789,0.340590289
Tarte,30471,3.31396169,291.5265289,8316.35627,215.072911,Florida,819.3130808,Ulta Beauty,San Antonio, Texas,5/20/2023,0.011367616,2.586143547,291.5265289,0.355818228
Tarte,47262,2.419306829,491.4453969,3954.837881,814.4304086,California,625.2198022,Nordstrom,Miami, Florida,11/27/2021,0.00492284,20.59326913,491.4453969,0.786036199
Maybelline,78855,4.238781088,328.6300466,9460.300503,890.2132365,Florida,122.9822219,Amazon,Austin, Texas,9/18/2020,0.012898337,9.409988998,328.6300466,2.672175226
Maybelline,33640,4.466445541,281.3396322,8655.0926,451.8114429,Florida,353.9480568,Ulta Beauty,Phoenix, Arizona,11/26/2022,0.015875636,5.220180346,1079.971622,0.794861356
NARS,18606,1.160390147,719.9001664,3678.896304,957.32109,New York,268.6426794,Walmart,Philadelphia, Pennsylvania,3/4/2022,0.001611876,26.02196449,719.9001664,2.679768412
Tarte,40262,2.956207915,282.2906566,7281.930639,439.4354487,Florida,794.7984328,Sephora,Seattle, Washington,9/7/2022,0.010472213,6.034600856,282.2906566,0.355172639
Estee Lauder,15602,4.531982368,196.6079224,2385.064485,443.8887782,California,502.6469133,Amazon,San Antonio, Texas,8/3/2023,0.023050863,18.61118561,196.6079224,0.39114519
Tarte,19284,4.038946067,130.158013,2310.763544,594.5030327,Texas,585.9550949,Ulta Beauty,Miami, Florida,12/21/2021,0.031031098,25.72755807,960.5024765,0.222129672
Urban Decay,20380,3.310398109,527.7181752,5136.771502,403.2557553,Chicago,832.1386086,Boots,Houston, Texas,10/13/2023,0.006273042,7.850373627,527.7181752,0.634171002
Clinique,60694,3.774804278,121.3787148,9700.777047,546.2324723,Chicago,725.7050919,Boots,Phoenix, Arizona,1/28/2023,0.031099392,5.630811528,121.3787148,0.167256253
Urban Decay,11186,2.376847136,596.783154,6292.662505,278.4952379,Florida,459.2423913,Boots,Austin, Texas,7/20/2020,0.003982765,4.42571388,596.783154,1.299494919
Clinique,13889,3.04947816,259.3804194,4664.940618,296.2482117,New York,588.6690773,MAC Cosmetics,San Diego, California,4/25/2021,0.011756779,6.350524819,259.3804194,0.440621785
NARS,64479,2.789187632,448.9092062,2634.073392,372.367314,California,761.1181894,Target,Chicago, Illinois,3/7/2023,0.006213256,14.13655804,448.9092062,0.589802231
Clinique,35884,4.032972459,102.5526386,4630.705697,932.1470928,California,688.9265718,Amazon,Miami, Florida,8/12/2020,0.039325877,20.12969845,102.5526386,0.148858591
Estee Lauder,78124,3.905629361,898.5787737,8818.95658,606.4993738,Texas,135.1974874,Target,Boston, Massachusetts,3/2/2020,0.004346452,6.877223721,1511.475302,6.646416222
Loreal,83238,2.137693924,813.5405687,1869.470649,184.8864024,California,467.0504605,Nordstrom,Boston, Massachusetts,4/24/2023,0.002627643,9.889772941,813.5405687,1.741868679
Urban Decay,70880,3.936400818,774.476071,6266.855788,606.8322788,Florida,155.8185884,Sephora,Boston, Massachusetts,9/15/2022,0.005082663,9.683201582,774.476071,4.970370215
Clinique,86037,1.829813289,961.3365376,1834.863098,414.3122427,Chicago,961.7007335,CVS Pharmacy,San Antonio, Texas,1/26/2023,0.001903406,22.58000845,961.3365376,0.9996213
Maybelline,40740,3.219682189,883.6255137,9765.472644,176.8494258,Florida,304.9026925,CVS Pharmacy,Houston, Texas,3/30/2020,0.003643718,1.810966374,1736.6107,2.898057431
MAC,50033,4.707749319,484.9946891,2556.544123,902.6094312,New York,218.603692,Boots,Los Angeles, California,3/30/2020,0.009706806,35.3058421,484.9946891,2.218602462
Clinique,49915,3.425061317,705.9331793,3660.241333,785.0073898,California,785.9842282,Amazon,Seattle, Washington,11/8/2020,0.004851821,21.44687518,705.9331793,0.898151838
Clinique,33587,3.524072869,567.1918802,5295.877107,657.9245924,Florida,137.6121828,MAC Cosmetics,New York City, New York,7/13/2021,0.006213193,12.42333572,567.1918802,4.12166909
Estee Lauder,67747,4.544810022,662.7587458,9226.182097,331.2000826,Florida,516.1545293,Amazon,Phoenix, Arizona,5/25/2021,0.006857412,3.589784801,662.7587458,1.284031638
NARS,85603,3.629395805,159.5929134,8932.050766,901.8969474,New York,389.4393493,MAC Cosmetics,Boston, Massachusetts,9/25/2020,0.022741585,10.09731103,159.5929134,0.409801715
Revlon,27752,3.015543757,311.4368869,7477.785804,769.0338654,Texas,482.0071933,Amazon,Los Angeles, California,3/25/2020,0.00968268,10.28424571,311.4368869,0.646124977
Maybelline,12300,1.005750861,154.6464131,7172.371619,185.7540536,Florida,872.8491074,Amazon,Phoenix, Arizona,2/18/2023,0.006503551,2.589855399,154.6464131,0.177174281
NARS,30136,3.005262019,244.398039,9599.460116,427.0042228,New York,737.1810706,CVS Pharmacy,Chicago, Illinois,10/4/2023,0.012296588,4.448210813,244.398039,0.331530541
Urban Decay,77304,3.362979638,658.7947124,9149.385141,114.6195706,New York,479.3268068,CVS Pharmacy,Phoenix, Arizona,3/22/2021,0.005104746,1.252757085,658.7947124,1.374416584
MAC,55397,3.950372572,435.6509222,3799.992243,162.3778287,Texas,379.7539865,Walgreens,Philadelphia, Pennsylvania,7/22/2020,0.009067748,4.273109478,435.6509222,1.147192492
Clinique,89587,4.139046599,996.8324429,4272.844789,689.2964279,Chicago,834.2020731,Amazon,Phoenix, Arizona,10/1/2022,0.004152199,16.1320259,996.8324429,1.194953207
Loreal,73784,4.730415945,376.9089262,6759.671701,794.4619816,California,925.1500244,CVS Pharmacy,New York City, New York,1/12/2021,0.012550554,11.75296696,376.9089262,0.407403033
Tarte,33490,4.111798682,690.6009828,5220.397913,153.6729345,California,681.6995021,Ulta Beauty,Denver, Colorado,9/24/2022,0.005953943,2.943701553,690.6009828,1.013057778
Clinique,49734,2.740486844,466.4229963,2367.601308,945.9149307,California,227.814491,Target,Austin, Texas,1/25/2023,0.00587554,39.95245853,466.4229963,2.047380719
Covergirl,72066,3.927842177,514.3171816,4853.494669,330.5012388,Chicago,803.8709096,Amazon,Miami, Florida,10/1/2021,0.007637004,6.809551906,1201.803254,0.639800714
NARS,25857,3.580641177,157.0634906,7566.644004,946.5068942,Florida,166.3278946,MAC Cosmetics,Boston, Massachusetts,12/24/2022,0.022797412,12.50893915,157.0634906,0.944300359
Loreal,89000,3.864147664,434.9482586,7019.495652,777.4243031,New York,936.2262215,Walmart,Los Angeles, California,2/7/2023,0.008884155,11.07521597,434.9482586,0.464576027
Urban Decay,42809,2.875416412,378.4555226,2838.036081,782.5492758,Texas,692.377496,Target,Chicago, Illinois,3/21/2023,0.007597766,27.57361969,378.4555226,0.546602864
Estee Lauder,60774,4.185979531,127.2539052,8229.657692,337.970212,Texas,566.9181122,CVS Pharmacy,San Francisco, California,3/3/2022,0.032894704,4.106734747,127.2539052,0.224466113
NARS,67607,1.946051072,885.7037406,1669.494627,922.7954924,Chicago,535.522262,Sephora,San Diego, California,6/12/2020,0.002197181,55.27394205,885.7037406,1.653906482
Loreal,80151,2.283298608,475.6943008,8862.626488,845.2619769,Chicago,550.7871686,Walgreens,New York City, New York,10/26/2022,0.004799928,9.537375608,475.6943008,0.863662641
Covergirl,60784,2.727759388,268.4875012,4952.206694,516.8012418,Florida,637.6673392,Ulta Beauty,San Antonio, Texas,8/25/2022,0.010159726,10.43577689,268.4875012,0.421046343
Revlon,95946,2.148095204,633.8429933,9123.25127,162.4336289,New York,505.0658303,Walgreens,San Francisco, California,1/8/2022,0.003389002,1.780435768,633.8429933,1.254971046
Clinique,17963,3.92042642,417.6185716,4107.07701,204.0682097,California,978.0169777,Walgreens,Philadelphia, Pennsylvania,2/18/2023,0.009387577,4.968696941,417.6185716,0.427005442
NARS,21536,2.077421987,538.0347063,1233.823699,864.28391,Florida,928.193518,Sephora,Denver, Colorado,7/7/2021,0.00386113,70.04922265,538.0347063,0.579657901
Revlon,93586,1.560827286,529.4279527,5209.427286,604.5230638,Chicago,927.2696464,Walmart,Los Angeles, California,5/10/2021,0.002948139,11.60440545,529.4279527,0.570953611
Tarte,88843,3.783494327,153.2006042,4070.266204,823.7811311,Texas,667.3059825,CVS Pharmacy,Denver, Colorado,11/29/2020,0.024696341,20.23899887,153.2006042,0.229580744
Covergirl,46921,1.319841744,548.633123,3507.112873,583.9150352,New York,612.3315308,MAC Cosmetics,Chicago, Illinois,1/6/2020,0.002405691,16.64945088,548.633123,0.895973987
Maybelline,82292,1.066822361,488.0348548,6121.23137,365.8783391,Texas,362.7519733,Boots,Phoenix, Arizona,11/9/2022,0.002185955,5.977201594,488.0348548,1.345367884
Covergirl,55295,1.304670864,168.865355,9698.333609,343.2642808,California,428.0563275,Ulta Beauty,Austin, Texas,2/22/2021,0.007726101,3.539415064,168.865355,0.394493304
Loreal,34710,2.928137997,941.142929,7335.798887,401.6502562,Texas,918.5509944,Walmart,Miami, Florida,6/22/2021,0.003111258,5.475208118,1610.456691,1.024595188
Revlon,51995,3.667662079,769.4429899,4437.237784,895.2117248,California,978.8354144,Walgreens,Phoenix, Arizona,9/3/2023,0.004766646,20.1749775,1065.084628,0.786080048
Covergirl,36784,3.873626695,854.1569552,5031.242933,334.0631523,New York,960.8444094,Walmart,San Francisco, California,7/1/2022,0.004535029,6.639773844,1015.442811,0.888964901
NARS,78580,2.772297618,116.4550477,5037.640937,211.87851,New York,731.4195429,Walgreens,Los Angeles, California,7/23/2020,0.023805732,4.205907341,116.4550477,0.159217851
NARS,67392,3.585401405,169.0185243,7924.995321,298.0566463,California,156.8935747,Target,Austin, Texas,5/15/2021,0.021213068,3.760969366,272.0353745,1.077281365
Clinique,58166,1.063240734,569.4031768,1392.858993,754.5878557,Texas,732.3998587,Amazon,Austin, Texas,8/30/2023,0.00186729,54.17546641,569.4031768,0.777448507
Tarte,78720,2.384276887,130.6317499,7636.153717,179.8077272,Texas,240.5896637,Walgreens,San Diego, California,4/20/2020,0.018251894,2.354689728,130.6317499,0.54296493
NARS,96749,4.694612356,873.6318878,6374.432429,408.2376247,Texas,840.4221864,Sephora,Los Angeles, California,8/13/2021,0.005373673,6.404297626,873.6318878,1.039515498
Estee Lauder,76907,2.693076203,304.4605359,3801.050156,293.0132624,Chicago,812.9217998,Walgreens,Los Angeles, California,5/24/2022,0.008845403,7.70874496,1239.456702,0.374526229
Clinique,36537,2.20012446,406.7509269,2238.815638,308.9400053,Chicago,109.4991822,MAC Cosmetics,Los Angeles, California,6/29/2023,0.005409021,13.79926065,406.7509269,3.714648081
Revlon,84479,2.945400293,432.1474688,5092.185607,849.9219303,California,587.7028023,Boots,Austin, Texas,10/9/2022,0.00681573,16.69070996,432.1474688,0.735316332
NARS,71582,4.778812286,349.831973,1905.376345,893.5337649,Texas,909.5567414,Boots,Los Angeles, California,7/20/2021,0.013660307,46.89539508,349.831973,0.384618086
Revlon,57566,2.061642557,346.7363419,6299.193735,266.7908137,California,274.2420927,Amazon,Houston, Texas,5/20/2022,0.005945851,4.235316851,346.7363419,1.264343991
Covergirl,59035,1.226808838,336.2007409,2213.644069,362.6824001,Texas,841.2443281,Ulta Beauty,Chicago, Illinois,4/5/2022,0.003649037,16.38395283,336.2007409,0.399646963
Maybelline,28651,1.690717841,892.497747,7132.102732,647.616057,Chicago,275.2312861,Amazon,Boston, Massachusetts,1/25/2023,0.001894367,9.080296252,892.497747,3.242719095
Urban Decay,96407,4.711850628,506.5186478,2114.480442,420.0078772,Texas,632.7524671,Sephora,San Francisco, California,1/5/2022,0.009302423,19.863408,506.5186478,0.800500471
NARS,70445,4.175065116,984.2471439,7275.711466,609.6431706,Florida,494.7821338,Amazon,Denver, Colorado,6/17/2021,0.004241887,8.379155406,1754.460145,1.989253606
Loreal,30862,2.273673807,150.6381095,7872.732798,448.2806456,California,546.1714977,Nordstrom,San Diego, California,5/24/2020,0.015093616,5.694091965,150.6381095,0.275807343
Tarte,13147,3.735341243,599.773355,7851.926734,384.8059463,California,307.6329536,CVS Pharmacy,Boston, Massachusetts,8/2/2020,0.006227921,4.90078371,599.773355,1.949639491
Estee Lauder,65907,1.148446173,426.9916548,8096.841486,668.305552,New York,950.8821494,Ulta Beauty,San Antonio, Texas,5/13/2022,0.002689622,8.253904354,426.9916548,0.449047924
Revlon,44587,4.770940215,170.7262393,3616.123897,655.3046728,Texas,454.2043691,Target,Phoenix, Arizona,6/8/2021,0.027944973,18.12174282,170.7262393,0.375879782
Covergirl,97382,3.23322388,606.363877,7386.861568,725.1064779,California,369.1011915,Nordstrom,San Antonio, Texas,1/12/2023,0.005332151,9.816164433,1339.817135,1.642812028
Tarte,76091,2.065891713,735.756066,7863.02957,826.8642912,Chicago,405.0042803,Walmart,Seattle, Washington,10/15/2022,0.002807849,10.51584868,1214.830895,1.816662445
Covergirl,10249,1.758128652,821.4902361,7478.752068,863.7045335,New York,556.2146498,Sephora,Dallas, Texas,5/2/2021,0.00214017,11.5487788,821.4902361,1.47693024
Estee Lauder,30562,2.345645347,434.2455257,8286.592535,604.8407312,Chicago,624.6700274,Ulta Beauty,Dallas, Texas,6/13/2020,0.005401657,7.299028264,434.2455257,0.695159855
Tarte,20576,2.604249791,455.1687362,3007.689457,282.6467677,Chicago,602.1726512,Target,Miami, Florida,2/10/2022,0.005721504,9.397471772,455.1687362,0.755877463
Tarte,89413,4.469710805,405.1777605,7301.450355,508.7374749,Chicago,694.9327559,Walgreens,San Antonio, Texas,9/1/2020,0.011031481,6.967622187,405.1777605,0.583045996
Revlon,99159,2.726786188,364.7847663,9540.843222,177.277672,New York,137.8263096,Amazon,Phoenix, Arizona,9/21/2023,0.007475055,1.858092287,364.7847663,2.646699076
Urban Decay,64849,1.332292896,673.4026877,7332.800748,656.1720762,California,995.6312081,Nordstrom,Phoenix, Arizona,3/8/2022,0.001978449,8.948450923,673.4026877,0.676357553
NARS,91181,3.940024594,917.1646928,4323.37293,276.4802691,Florida,926.45617,Ulta Beauty,Los Angeles, California,6/23/2020,0.004295875,6.395013188,917.1646928,0.989970948
NARS,67864,3.682846357,403.7637984,7388.735165,810.5314759,Texas,813.712145,Amazon,San Antonio, Texas,1/7/2021,0.009121289,10.96982715,403.7637984,0.496199794
MAC,11188,4.679742567,790.5297751,1335.930524,157.548738,Texas,234.8979653,Sephora,Phoenix, Arizona,6/7/2020,0.005919755,11.79318349,790.5297751,3.365417721
NARS,91236,3.226487371,345.8544558,4075.449674,523.8900346,Florida,716.2968728,MAC Cosmetics,San Francisco, California,11/17/2020,0.009329032,12.85477865,345.8544558,0.482836752
Revlon,81201,2.076169592,201.8014324,7418.922423,621.6048889,Chicago,698.6172042,Walmart,Chicago, Illinois,1/31/2023,0.010288181,8.378641176,201.8014324,0.288858378
Maybelline,27624,3.783604217,645.1466062,8256.573033,997.728721,Florida,158.6302799,Ulta Beauty,San Antonio, Texas,7/28/2022,0.00586472,12.08405372,1108.231187,4.066982713
Maybelline,81431,2.459021325,571.0672766,4889.405843,802.1347004,California,734.6848341,Boots,Austin, Texas,12/16/2023,0.00430601,16.40556596,706.4905204,0.777295583
Revlon,54597,3.099270456,441.3478637,3620.216267,282.1655187,Texas,743.2441892,CVS Pharmacy,San Diego, California,7/17/2021,0.007022285,7.794161948,441.3478637,0.593812734
Loreal,36397,1.486482704,816.5904344,4919.896612,383.862971,Chicago,130.2373961,Walmart,San Francisco, California,1/24/2022,0.001820353,7.802256862,816.5904344,6.270015057
NARS,63265,2.538818278,413.3286809,4173.008997,133.0503349,Texas,987.6593116,Sephora,Austin, Texas,9/15/2021,0.006142371,3.188354853,413.3286809,0.418493175
NARS,57811,2.605760439,262.8732553,1867.653972,163.4902275,California,866.9618067,Walmart,San Antonio, Texas,12/20/2022,0.009912611,8.753775057,262.8732553,0.303212037
